Price ID,Company ID (Seller),Legal ID,Company Name,Product ID,Shift ID,Price (Arg Pesos),Date,Year,Flag Company ID
844,1972,30639280973,AGROSUR S.H.,3,2,245.2,2023-02-16,2023,28
845,1972,30639280973,AGROSUR S.H.,2,1,192.6,2023-02-16,2023,28
846,1972,30639280973,AGROSUR S.H.,2,2,192.6,2023-02-16,2023,28
847,8381,33707769799,AGROTRANSPORTE S.R.L.,19,1,350.05,2023-09-01,2023,29
848,8381,33707769799,AGROTRANSPORTE S.R.L.,19,2,350.05,2023-09-01,2023,29
849,8381,33707769799,AGROTRANSPORTE S.R.L.,21,1,469.26,2023-09-01,2023,29
850,8381,33707769799,AGROTRANSPORTE S.R.L.,21,2,469.26,2023-09-01,2023,29
851,8381,33707769799,AGROTRANSPORTE S.R.L.,3,1,430.33,2023-09-01,2023,29
852,8381,33707769799,AGROTRANSPORTE S.R.L.,3,2,430.33,2023-09-01,2023,29
853,8381,33707769799,AGROTRANSPORTE S.R.L.,2,1,340.16,2023-09-01,2023,29
854,8381,33707769799,AGROTRANSPORTE S.R.L.,2,2,340.16,2023-09-01,2023,29
855,10179,30717095819,APASCO SA,19,1,299,2023-08-18,2023,2
856,10179,30717095819,APASCO SA,19,2,299,2023-08-18,2023,2
857,10179,30717095819,APASCO SA,21,1,387.7,2023-08-18,2023,2
858,10179,30717095819,APASCO SA,21,2,387.7,2023-08-18,2023,2
859,10179,30717095819,APASCO SA,6,1,114.99,2023-08-22,2023,2
860,10179,30717095819,APASCO SA,6,2,114.99,2023-08-22,2023,2
861,10179,30717095819,APASCO SA,3,1,348.6,2023-08-18,2023,2
862,10179,30717095819,APASCO SA,3,2,348.6,2023-08-18,2023,2
863,2765,30680645651,AGUERO NORTE S.R.L,19,1,300,2023-10-23,2023,2
864,2765,30680645651,AGUERO NORTE S.R.L,19,2,300,2023-10-23,2023,2
865,2765,30680645651,AGUERO NORTE S.R.L,21,1,384,2023-10-23,2023,2
866,2765,30680645651,AGUERO NORTE S.R.L,21,2,384,2023-10-23,2023,2
867,2765,30680645651,AGUERO NORTE S.R.L,6,1,129.9,2023-10-27,2023,2
868,2765,30680645651,AGUERO NORTE S.R.L,6,2,129.9,2023-10-27,2023,2
869,2765,30680645651,AGUERO NORTE S.R.L,3,1,354,2023-10-23,2023,2
870,2765,30680645651,AGUERO NORTE S.R.L,3,2,354,2023-10-23,2023,2
871,2765,30680645651,AGUERO NORTE S.R.L,2,1,280,2023-10-23,2023,2
872,2765,30680645651,AGUERO NORTE S.R.L,2,2,280,2023-10-23,2023,2
873,8234,30714359599,AGUSFED S.A,19,1,318.3,2023-10-25,2023,26
874,8234,30714359599,AGUSFED S.A,19,2,318.3,2023-10-25,2023,26
875,8234,30714359599,AGUSFED S.A,21,1,381.7,2023-10-25,2023,26
876,8234,30714359599,AGUSFED S.A,21,2,381.7,2023-10-25,2023,26
877,8234,30714359599,AGUSFED S.A,3,1,307.2,2023-10-25,2023,26
878,8234,30714359599,AGUSFED S.A,3,2,307.2,2023-10-25,2023,26
879,8234,30714359599,AGUSFED S.A,2,1,239.6,2023-10-25,2023,26
880,8234,30714359599,AGUSFED S.A,2,2,239.6,2023-10-25,2023,26
881,2454,30707176128,AIMETTA S.R.L.,19,1,329,2023-10-23,2023,2
882,2454,30707176128,AIMETTA S.R.L.,19,2,329,2023-10-23,2023,2
883,2454,30707176128,AIMETTA S.R.L.,21,1,424,2023-10-23,2023,2
884,2454,30707176128,AIMETTA S.R.L.,21,2,424,2023-10-23,2023,2
885,2454,30707176128,AIMETTA S.R.L.,3,1,374,2023-10-23,2023,2
886,2454,30707176128,AIMETTA S.R.L.,3,2,374,2023-10-23,2023,2
887,2454,30707176128,AIMETTA S.R.L.,2,1,295,2023-10-23,2023,2
888,2454,30707176128,AIMETTA S.R.L.,2,2,295,2023-10-23,2023,2
889,4535,30701041476,AIMETTA Y RIMONDA SRL,19,1,352,2023-10-24,2023,29
890,4535,30701041476,AIMETTA Y RIMONDA SRL,19,2,352,2023-10-24,2023,29
891,4535,30701041476,AIMETTA Y RIMONDA SRL,21,1,429,2023-10-24,2023,29
892,4535,30701041476,AIMETTA Y RIMONDA SRL,21,2,429,2023-10-24,2023,29
893,4535,30701041476,AIMETTA Y RIMONDA SRL,6,1,207.9,2023-10-24,2023,29
894,4535,30701041476,AIMETTA Y RIMONDA SRL,6,2,207.9,2023-10-24,2023,29
895,4535,30701041476,AIMETTA Y RIMONDA SRL,3,1,378,2023-10-24,2023,29
896,4535,30701041476,AIMETTA Y RIMONDA SRL,3,2,378,2023-10-24,2023,29
897,4535,30701041476,AIMETTA Y RIMONDA SRL,2,1,299,2023-10-24,2023,29
898,4535,30701041476,AIMETTA Y RIMONDA SRL,2,2,299,2023-10-24,2023,29
899,10179,30717095819,APASCO SA,2,1,275.5,2023-08-18,2023,2
900,10179,30717095819,APASCO SA,2,2,275.5,2023-08-18,2023,2
901,9556,30708711353,ARAMENDI Y MOROSSINI S.A,19,1,360,2023-10-26,2023,4
902,9556,30708711353,ARAMENDI Y MOROSSINI S.A,19,2,360,2023-10-26,2023,4
903,9556,30708711353,ARAMENDI Y MOROSSINI S.A,21,1,457,2023-10-26,2023,4
904,9556,30708711353,ARAMENDI Y MOROSSINI S.A,21,2,457,2023-10-26,2023,4
905,9556,30708711353,ARAMENDI Y MOROSSINI S.A,3,1,406,2023-10-26,2023,4
906,9556,30708711353,ARAMENDI Y MOROSSINI S.A,3,2,406,2023-10-26,2023,4
907,2863,30697072906,AL3 MULTISERVICIOS S.A,19,1,340,2023-10-23,2023,29
908,2863,30697072906,AL3 MULTISERVICIOS S.A,19,2,340,2023-10-23,2023,29
909,2863,30697072906,AL3 MULTISERVICIOS S.A,21,1,422,2023-10-23,2023,29
910,2863,30697072906,AL3 MULTISERVICIOS S.A,21,2,422,2023-10-23,2023,29
911,2863,30697072906,AL3 MULTISERVICIOS S.A,6,1,119.9,2023-10-07,2023,29
912,2863,30697072906,AL3 MULTISERVICIOS S.A,6,2,119.9,2023-10-07,2023,29
913,2863,30697072906,AL3 MULTISERVICIOS S.A,3,1,386,2023-10-23,2023,29
914,2863,30697072906,AL3 MULTISERVICIOS S.A,3,2,386,2023-10-23,2023,29
915,2863,30697072906,AL3 MULTISERVICIOS S.A,2,1,308,2023-10-23,2023,29
916,2863,30697072906,AL3 MULTISERVICIOS S.A,2,2,308,2023-10-23,2023,29
917,2546,30707809732,ALAMINOS GONZALO Y ALAMINOS ANGELA S. DE HECHO,19,1,317,2023-10-23,2023,2
918,2546,30707809732,ALAMINOS GONZALO Y ALAMINOS ANGELA S. DE HECHO,19,2,317,2023-10-23,2023,2
919,2546,30707809732,ALAMINOS GONZALO Y ALAMINOS ANGELA S. DE HECHO,21,1,405,2023-10-23,2023,2
920,2546,30707809732,ALAMINOS GONZALO Y ALAMINOS ANGELA S. DE HECHO,21,2,405,2023-10-23,2023,2
921,2546,30707809732,ALAMINOS GONZALO Y ALAMINOS ANGELA S. DE HECHO,6,1,94.7,2022-11-08,2022,2
922,2546,30707809732,ALAMINOS GONZALO Y ALAMINOS ANGELA S. DE HECHO,6,2,94.7,2022-11-08,2022,2
923,2546,30707809732,ALAMINOS GONZALO Y ALAMINOS ANGELA S. DE HECHO,3,1,379,2023-10-23,2023,2
924,2546,30707809732,ALAMINOS GONZALO Y ALAMINOS ANGELA S. DE HECHO,3,2,379,2023-10-23,2023,2
925,2546,30707809732,ALAMINOS GONZALO Y ALAMINOS ANGELA S. DE HECHO,2,1,297,2023-10-23,2023,2
926,2546,30707809732,ALAMINOS GONZALO Y ALAMINOS ANGELA S. DE HECHO,2,2,297,2023-10-23,2023,2
927,7960,20270310754,ALBA LISANDRO,19,1,351.8,2023-09-07,2023,6
928,7960,20270310754,ALBA LISANDRO,19,2,351.8,2023-09-07,2023,6
929,7960,20270310754,ALBA LISANDRO,21,1,430.5,2023-09-07,2023,6
930,7960,20270310754,ALBA LISANDRO,21,2,430.5,2023-09-07,2023,6
931,7960,20270310754,ALBA LISANDRO,3,1,376.5,2023-08-16,2023,6
932,7960,20270310754,ALBA LISANDRO,3,2,376.5,2023-08-16,2023,6
933,7960,20270310754,ALBA LISANDRO,2,1,307.9,2023-09-07,2023,6
934,7960,20270310754,ALBA LISANDRO,2,2,307.9,2023-09-07,2023,6
935,5091,30704756123,ALBANESI Y OLGIATI S.A.,19,1,56.59,2019-12-03,2019,6
936,5091,30704756123,ALBANESI Y OLGIATI S.A.,19,2,56.59,2019-12-03,2019,6
937,5091,30704756123,ALBANESI Y OLGIATI S.A.,21,1,65.99,2019-12-03,2019,6
938,5091,30704756123,ALBANESI Y OLGIATI S.A.,21,2,65.99,2019-12-03,2019,6
939,5091,30704756123,ALBANESI Y OLGIATI S.A.,3,1,67.3,2019-12-03,2019,6
940,5091,30704756123,ALBANESI Y OLGIATI S.A.,3,2,67.3,2019-12-03,2019,6
941,5091,30704756123,ALBANESI Y OLGIATI S.A.,2,1,59.39,2019-12-03,2019,6
942,5091,30704756123,ALBANESI Y OLGIATI S.A.,2,2,59.39,2019-12-03,2019,6
943,6270,33709344809,ALBERDI 2299 SRL,19,1,329,2023-10-26,2023,4
944,6270,33709344809,ALBERDI 2299 SRL,19,2,329,2023-10-26,2023,4
945,6270,33709344809,ALBERDI 2299 SRL,21,1,412,2023-10-26,2023,4
946,6270,33709344809,ALBERDI 2299 SRL,21,2,412,2023-10-26,2023,4
947,6270,33709344809,ALBERDI 2299 SRL,6,1,109.9,2023-10-25,2023,4
948,6270,33709344809,ALBERDI 2299 SRL,6,2,109.9,2023-10-25,2023,4
949,6270,33709344809,ALBERDI 2299 SRL,3,1,360.6,2023-10-26,2023,4
950,6270,33709344809,ALBERDI 2299 SRL,3,2,360.6,2023-10-26,2023,4
951,6270,33709344809,ALBERDI 2299 SRL,2,1,283.6,2023-10-26,2023,4
952,6270,33709344809,ALBERDI 2299 SRL,2,2,283.6,2023-10-26,2023,4
953,2013,30555320597,ALBERDI COMBUSTIBLES Y LUBRICANTES SACI,19,1,349.9,2023-10-26,2023,6
954,2013,30555320597,ALBERDI COMBUSTIBLES Y LUBRICANTES SACI,19,2,349.9,2023-10-26,2023,6
955,2013,30555320597,ALBERDI COMBUSTIBLES Y LUBRICANTES SACI,21,1,433.3,2023-10-26,2023,6
956,2013,30555320597,ALBERDI COMBUSTIBLES Y LUBRICANTES SACI,21,2,433.3,2023-10-26,2023,6
957,2013,30555320597,ALBERDI COMBUSTIBLES Y LUBRICANTES SACI,3,1,388.6,2023-10-26,2023,6
958,2013,30555320597,ALBERDI COMBUSTIBLES Y LUBRICANTES SACI,3,2,388.6,2023-10-26,2023,6
959,2013,30555320597,ALBERDI COMBUSTIBLES Y LUBRICANTES SACI,2,1,309.9,2023-10-26,2023,6
960,2013,30555320597,ALBERDI COMBUSTIBLES Y LUBRICANTES SACI,2,2,309.9,2023-10-26,2023,6
961,2230,30644320495,ALBERDI GAS S.A.,19,1,266,2023-10-23,2023,2
962,2230,30644320495,ALBERDI GAS S.A.,19,2,266,2023-10-23,2023,2
963,2230,30644320495,ALBERDI GAS S.A.,21,1,363,2023-10-23,2023,2
964,2230,30644320495,ALBERDI GAS S.A.,21,2,363,2023-10-23,2023,2
965,2230,30644320495,ALBERDI GAS S.A.,6,1,115,2023-10-07,2023,2
966,2230,30644320495,ALBERDI GAS S.A.,6,2,115,2023-10-07,2023,2
967,2230,30644320495,ALBERDI GAS S.A.,3,1,318,2023-10-23,2023,2
968,2230,30644320495,ALBERDI GAS S.A.,3,2,318,2023-10-23,2023,2
969,2230,30644320495,ALBERDI GAS S.A.,2,1,248,2023-10-23,2023,2
970,2230,30644320495,ALBERDI GAS S.A.,2,2,248,2023-10-23,2023,2
971,4421,20125420606,ALBERTO CROSSETI,19,1,332,2023-10-23,2023,2
972,4421,20125420606,ALBERTO CROSSETI,19,2,332,2023-10-23,2023,2
973,4421,20125420606,ALBERTO CROSSETI,21,1,426,2023-10-23,2023,2
974,4421,20125420606,ALBERTO CROSSETI,21,2,426,2023-10-23,2023,2
975,4421,20125420606,ALBERTO CROSSETI,3,1,378,2023-10-23,2023,2
976,4421,20125420606,ALBERTO CROSSETI,3,2,378,2023-10-23,2023,2
977,4421,20125420606,ALBERTO CROSSETI,2,1,296,2023-10-23,2023,2
978,4421,20125420606,ALBERTO CROSSETI,2,2,296,2023-10-23,2023,2
979,831,30597997805,ALBERTO J. DICHIARA S.R.L.,19,1,363,2023-10-26,2023,4
980,831,30597997805,ALBERTO J. DICHIARA S.R.L.,19,2,363,2023-10-26,2023,4
981,831,30597997805,ALBERTO J. DICHIARA S.R.L.,21,1,452,2023-10-26,2023,4
982,831,30597997805,ALBERTO J. DICHIARA S.R.L.,21,2,452,2023-10-26,2023,4
983,831,30597997805,ALBERTO J. DICHIARA S.R.L.,3,1,401,2023-10-26,2023,4
984,831,30597997805,ALBERTO J. DICHIARA S.R.L.,3,2,401,2023-10-26,2023,4
985,831,30597997805,ALBERTO J. DICHIARA S.R.L.,2,1,321,2023-10-26,2023,4
986,831,30597997805,ALBERTO J. DICHIARA S.R.L.,2,2,321,2023-10-26,2023,4
987,9556,30708711353,ARAMENDI Y MOROSSINI S.A,2,1,327,2023-10-26,2023,4
988,9556,30708711353,ARAMENDI Y MOROSSINI S.A,2,2,327,2023-10-26,2023,4
989,9449,30708565578,ARBIZU Y PAGELLA S.R.L.,19,1,342.1,2023-10-25,2023,26
990,9449,30708565578,ARBIZU Y PAGELLA S.R.L.,19,2,342.1,2023-10-25,2023,26
991,9449,30708565578,ARBIZU Y PAGELLA S.R.L.,21,1,413.2,2023-10-25,2023,26
992,9449,30708565578,ARBIZU Y PAGELLA S.R.L.,21,2,413.2,2023-10-25,2023,26
993,9449,30708565578,ARBIZU Y PAGELLA S.R.L.,3,1,326.6,2023-10-25,2023,26
994,9449,30708565578,ARBIZU Y PAGELLA S.R.L.,3,2,326.7,2023-10-25,2023,26
995,9449,30708565578,ARBIZU Y PAGELLA S.R.L.,2,1,266.3,2023-10-25,2023,26
996,9449,30708565578,ARBIZU Y PAGELLA S.R.L.,2,2,266.3,2023-10-25,2023,26
997,10169,30716865459,AREA 226 ENERGIA S.A.,19,1,366,2023-10-13,2023,28
998,10169,30716865459,AREA 226 ENERGIA S.A.,19,2,366,2023-10-13,2023,28
999,10169,30716865459,AREA 226 ENERGIA S.A.,21,1,454.7,2023-10-25,2023,28
1000,10169,30716865459,AREA 226 ENERGIA S.A.,21,2,454.7,2023-10-25,2023,28
1001,10169,30716865459,AREA 226 ENERGIA S.A.,3,1,498,2023-10-27,2023,28
1002,10169,30716865459,AREA 226 ENERGIA S.A.,3,2,498,2023-10-27,2023,28
1003,10169,30716865459,AREA 226 ENERGIA S.A.,2,1,395,2023-10-27,2023,28
1004,10169,30716865459,AREA 226 ENERGIA S.A.,2,2,395,2023-10-27,2023,28
1005,10272,30708563540,ARGAS ENERGIA SOCIEDAD ANONIMA,6,1,58.99,2022-05-21,2022,1
1006,10272,30708563540,ARGAS ENERGIA SOCIEDAD ANONIMA,6,2,58.99,2022-05-21,2022,1
1007,10276,30708563540,ARGAS ENERGIA SOCIEDAD ANONIMA,6,1,33.49,2021-12-22,2021,1
1008,10276,30708563540,ARGAS ENERGIA SOCIEDAD ANONIMA,6,2,33.49,2021-12-22,2021,1
1009,9519,30642662178,ARGENFUEL SA,19,1,339.6,2023-10-25,2023,26
1010,9519,30642662178,ARGENFUEL SA,19,2,339.6,2023-10-25,2023,26
1011,985,30527552555,ALBERTO M. SURBALLE SRL,19,1,306,2023-10-23,2023,2
1012,985,30527552555,ALBERTO M. SURBALLE SRL,19,2,306,2023-10-23,2023,2
1013,985,30527552555,ALBERTO M. SURBALLE SRL,21,1,391,2023-10-23,2023,2
1014,985,30527552555,ALBERTO M. SURBALLE SRL,21,2,391,2023-10-23,2023,2
1015,985,30527552555,ALBERTO M. SURBALLE SRL,6,1,15.89,2018-04-11,2018,2
1016,985,30527552555,ALBERTO M. SURBALLE SRL,6,2,15.89,2018-04-11,2018,2
1017,985,30527552555,ALBERTO M. SURBALLE SRL,3,1,354,2023-10-23,2023,2
1018,985,30527552555,ALBERTO M. SURBALLE SRL,3,2,354,2023-10-23,2023,2
1019,985,30527552555,ALBERTO M. SURBALLE SRL,2,1,279,2023-10-23,2023,2
1020,985,30527552555,ALBERTO M. SURBALLE SRL,2,2,279,2023-10-23,2023,2
1021,468,30685433296,ALBERTO RAFAEL ALT Y HÉCTOR JOSÉ ALT S.H.,19,1,329,2023-10-23,2023,2
1022,468,30685433296,ALBERTO RAFAEL ALT Y HÉCTOR JOSÉ ALT S.H.,19,2,329,2023-10-23,2023,2
1023,468,30685433296,ALBERTO RAFAEL ALT Y HÉCTOR JOSÉ ALT S.H.,21,1,424,2023-10-23,2023,2
1024,468,30685433296,ALBERTO RAFAEL ALT Y HÉCTOR JOSÉ ALT S.H.,21,2,424,2023-10-23,2023,2
1025,468,30685433296,ALBERTO RAFAEL ALT Y HÉCTOR JOSÉ ALT S.H.,6,1,219,2023-10-25,2023,2
1026,468,30685433296,ALBERTO RAFAEL ALT Y HÉCTOR JOSÉ ALT S.H.,6,2,219,2023-10-25,2023,2
1027,468,30685433296,ALBERTO RAFAEL ALT Y HÉCTOR JOSÉ ALT S.H.,3,1,387,2023-10-23,2023,2
1028,468,30685433296,ALBERTO RAFAEL ALT Y HÉCTOR JOSÉ ALT S.H.,3,2,387,2023-10-23,2023,2
1029,468,30685433296,ALBERTO RAFAEL ALT Y HÉCTOR JOSÉ ALT S.H.,2,1,306,2023-10-23,2023,2
1030,468,30685433296,ALBERTO RAFAEL ALT Y HÉCTOR JOSÉ ALT S.H.,2,2,306,2023-10-23,2023,2
1031,8682,30714609242,ALCANO S.R.L,19,1,369.6,2023-10-23,2023,4
1032,8682,30714609242,ALCANO S.R.L,19,2,369.6,2023-10-23,2023,4
1033,8682,30714609242,ALCANO S.R.L,21,1,446.9,2023-10-23,2023,4
1034,8682,30714609242,ALCANO S.R.L,21,2,446.9,2023-10-23,2023,4
1035,8682,30714609242,ALCANO S.R.L,6,1,209,2023-10-23,2023,4
1036,8682,30714609242,ALCANO S.R.L,6,2,209,2023-10-23,2023,4
1037,8682,30714609242,ALCANO S.R.L,3,1,419.8,2023-10-23,2023,4
1038,8682,30714609242,ALCANO S.R.L,3,2,419.8,2023-10-23,2023,4
1039,8682,30714609242,ALCANO S.R.L,2,1,339.7,2023-10-23,2023,4
1040,8682,30714609242,ALCANO S.R.L,2,2,339.7,2023-10-23,2023,4
1041,7329,33517584229,ALCIDES E. PHISALIX S.A.,19,1,332,2023-10-23,2023,2
1042,7329,33517584229,ALCIDES E. PHISALIX S.A.,19,2,332,2023-10-23,2023,2
1043,7329,33517584229,ALCIDES E. PHISALIX S.A.,21,1,426,2023-10-23,2023,2
1044,7329,33517584229,ALCIDES E. PHISALIX S.A.,21,2,426,2023-10-23,2023,2
1045,7329,33517584229,ALCIDES E. PHISALIX S.A.,3,1,378,2023-10-23,2023,2
1046,7329,33517584229,ALCIDES E. PHISALIX S.A.,3,2,378,2023-10-23,2023,2
1047,7329,33517584229,ALCIDES E. PHISALIX S.A.,2,1,296,2023-10-23,2023,2
1048,7329,33517584229,ALCIDES E. PHISALIX S.A.,2,2,296,2023-10-23,2023,2
1049,3253,30707365346,ALCOR SERVICE S.A.,19,1,318,2023-09-29,2023,26
1050,3253,30707365346,ALCOR SERVICE S.A.,19,2,318,2023-09-29,2023,26
1051,3253,30707365346,ALCOR SERVICE S.A.,21,1,387.5,2023-09-29,2023,26
1052,3253,30707365346,ALCOR SERVICE S.A.,21,2,387.5,2023-09-29,2023,26
1053,3253,30707365346,ALCOR SERVICE S.A.,6,1,109.9,2023-09-29,2023,26
1054,3253,30707365346,ALCOR SERVICE S.A.,6,2,109.9,2023-09-29,2023,26
1055,3253,30707365346,ALCOR SERVICE S.A.,3,1,361.3,2023-09-29,2023,26
1056,3253,30707365346,ALCOR SERVICE S.A.,3,2,361.3,2023-09-29,2023,26
1057,3253,30707365346,ALCOR SERVICE S.A.,2,1,285.1,2023-09-29,2023,26
1058,3253,30707365346,ALCOR SERVICE S.A.,2,2,285.1,2023-09-29,2023,26
1059,3074,23081415579,ALDO SANCHEZ Y NOEMI M DE SANCHEZ,19,1,306,2023-10-23,2023,2
1060,3074,23081415579,ALDO SANCHEZ Y NOEMI M DE SANCHEZ,19,2,306,2023-10-23,2023,2
1061,3074,23081415579,ALDO SANCHEZ Y NOEMI M DE SANCHEZ,21,1,391,2023-10-23,2023,2
1062,3074,23081415579,ALDO SANCHEZ Y NOEMI M DE SANCHEZ,21,2,391,2023-10-23,2023,2
1063,3074,23081415579,ALDO SANCHEZ Y NOEMI M DE SANCHEZ,3,1,354,2023-10-23,2023,2
1064,3074,23081415579,ALDO SANCHEZ Y NOEMI M DE SANCHEZ,3,2,354,2023-10-23,2023,2
1065,3074,23081415579,ALDO SANCHEZ Y NOEMI M DE SANCHEZ,2,1,279,2023-10-23,2023,2
1066,3074,23081415579,ALDO SANCHEZ Y NOEMI M DE SANCHEZ,2,2,279,2023-10-23,2023,2
1067,645,30629360480,ALDO Y ARNALDO BUJALDON S.H.,19,1,335.2,2023-10-24,2023,26
1068,645,30629360480,ALDO Y ARNALDO BUJALDON S.H.,19,2,335.2,2023-10-24,2023,26
1069,645,30629360480,ALDO Y ARNALDO BUJALDON S.H.,21,1,396.3,2023-10-24,2023,26
1070,645,30629360480,ALDO Y ARNALDO BUJALDON S.H.,21,2,396.3,2023-10-24,2023,26
1071,645,30629360480,ALDO Y ARNALDO BUJALDON S.H.,6,1,27.2,2019-11-11,2019,26
1072,645,30629360480,ALDO Y ARNALDO BUJALDON S.H.,6,2,27.2,2019-11-11,2019,26
1073,645,30629360480,ALDO Y ARNALDO BUJALDON S.H.,3,1,311.2,2023-10-24,2023,26
1074,645,30629360480,ALDO Y ARNALDO BUJALDON S.H.,3,2,311.2,2023-10-24,2023,26
1075,645,30629360480,ALDO Y ARNALDO BUJALDON S.H.,2,1,245.3,2023-10-24,2023,26
1076,645,30629360480,ALDO Y ARNALDO BUJALDON S.H.,2,2,245.3,2023-10-24,2023,26
1077,7474,27229395373,ALEJANDRA BEATRIZ CARMONA,19,1,302,2023-10-23,2023,2
1078,7474,27229395373,ALEJANDRA BEATRIZ CARMONA,19,2,302,2023-10-23,2023,2
1079,7474,27229395373,ALEJANDRA BEATRIZ CARMONA,21,1,386,2023-10-23,2023,2
1080,7474,27229395373,ALEJANDRA BEATRIZ CARMONA,21,2,386,2023-10-23,2023,2
1081,7474,27229395373,ALEJANDRA BEATRIZ CARMONA,3,1,354,2023-10-23,2023,2
1082,7474,27229395373,ALEJANDRA BEATRIZ CARMONA,3,2,354,2023-10-23,2023,2
1083,7474,27229395373,ALEJANDRA BEATRIZ CARMONA,2,1,279,2023-10-23,2023,2
1084,7474,27229395373,ALEJANDRA BEATRIZ CARMONA,2,2,279,2023-10-23,2023,2
1085,4128,30668681456,ALEJANDRO A.DEMARIA Y NELLY R. TORRE S.H.,19,1,329,2023-10-23,2023,2
1086,4128,30668681456,ALEJANDRO A.DEMARIA Y NELLY R. TORRE S.H.,19,2,329,2023-10-23,2023,2
1087,4128,30668681456,ALEJANDRO A.DEMARIA Y NELLY R. TORRE S.H.,21,1,424,2023-10-23,2023,2
1088,4128,30668681456,ALEJANDRO A.DEMARIA Y NELLY R. TORRE S.H.,21,2,424,2023-10-23,2023,2
1089,4128,30668681456,ALEJANDRO A.DEMARIA Y NELLY R. TORRE S.H.,3,1,374,2023-10-23,2023,2
1090,4128,30668681456,ALEJANDRO A.DEMARIA Y NELLY R. TORRE S.H.,3,2,374,2023-10-23,2023,2
1091,4128,30668681456,ALEJANDRO A.DEMARIA Y NELLY R. TORRE S.H.,2,1,295,2023-10-23,2023,2
1092,4128,30668681456,ALEJANDRO A.DEMARIA Y NELLY R. TORRE S.H.,2,2,295,2023-10-23,2023,2
1093,9519,30642662178,ARGENFUEL SA,21,1,404.6,2023-10-25,2023,26
1094,9519,30642662178,ARGENFUEL SA,21,2,404.6,2023-10-25,2023,26
1095,9519,30642662178,ARGENFUEL SA,6,1,109.99,2023-10-13,2023,26
1096,9519,30642662178,ARGENFUEL SA,6,2,109.99,2023-10-13,2023,26
1097,9519,30642662178,ARGENFUEL SA,3,1,381.9,2023-10-25,2023,26
1098,9519,30642662178,ARGENFUEL SA,3,2,381.9,2023-10-25,2023,26
1099,9519,30642662178,ARGENFUEL SA,2,1,299.4,2023-10-25,2023,26
1100,9519,30642662178,ARGENFUEL SA,2,2,299.4,2023-10-25,2023,26
1101,9765,20132073237,"ARRATE, JOSE LUIS",19,1,353.1,2023-10-25,2023,28
1102,9765,20132073237,"ARRATE, JOSE LUIS",19,2,353.1,2023-10-25,2023,28
1103,1423,33677623239,ALFA SUR SRL,19,1,389,2023-10-27,2023,4
1104,1423,33677623239,ALFA SUR SRL,19,2,389,2023-10-27,2023,4
1105,1423,33677623239,ALFA SUR SRL,21,1,469,2023-10-23,2023,4
1106,1423,33677623239,ALFA SUR SRL,21,2,469,2023-10-23,2023,4
1107,1423,33677623239,ALFA SUR SRL,6,1,209.8,2023-10-19,2023,4
1108,1423,33677623239,ALFA SUR SRL,6,2,209.8,2023-10-19,2023,4
1109,1423,33677623239,ALFA SUR SRL,3,1,439,2023-10-27,2023,4
1110,1423,33677623239,ALFA SUR SRL,3,2,439,2023-10-27,2023,4
1111,1423,33677623239,ALFA SUR SRL,2,1,359,2023-10-27,2023,4
1112,1423,33677623239,ALFA SUR SRL,2,2,359,2023-10-27,2023,4
1113,6708,33677623239,ALFA SUR S.R.L,19,1,389,2023-10-27,2023,4
1114,6708,33677623239,ALFA SUR S.R.L,19,2,389,2023-10-27,2023,4
1115,6708,33677623239,ALFA SUR S.R.L,21,1,469,2023-10-23,2023,4
1116,6708,33677623239,ALFA SUR S.R.L,21,2,469,2023-10-23,2023,4
1117,6708,33677623239,ALFA SUR S.R.L,6,1,209.8,2023-10-19,2023,4
1118,6708,33677623239,ALFA SUR S.R.L,6,2,209.8,2023-10-19,2023,4
1119,6708,33677623239,ALFA SUR S.R.L,3,1,439,2023-10-27,2023,4
1120,6708,33677623239,ALFA SUR S.R.L,3,2,439,2023-10-27,2023,4
1121,6708,33677623239,ALFA SUR S.R.L,2,1,359,2023-10-27,2023,4
1122,6708,33677623239,ALFA SUR S.R.L,2,2,359,2023-10-27,2023,4
1123,1975,30538525118,ALFREDO BRUGNOLI E HIJOS S.C.C,19,1,339,2023-10-23,2023,2
1124,1975,30538525118,ALFREDO BRUGNOLI E HIJOS S.C.C,19,2,339,2023-10-23,2023,2
1125,1975,30538525118,ALFREDO BRUGNOLI E HIJOS S.C.C,21,1,436,2023-10-23,2023,2
1126,1975,30538525118,ALFREDO BRUGNOLI E HIJOS S.C.C,21,2,436,2023-10-23,2023,2
1127,1975,30538525118,ALFREDO BRUGNOLI E HIJOS S.C.C,3,1,386,2023-10-23,2023,2
1128,1975,30538525118,ALFREDO BRUGNOLI E HIJOS S.C.C,3,2,386,2023-10-23,2023,2
1129,1975,30538525118,ALFREDO BRUGNOLI E HIJOS S.C.C,2,1,305,2023-10-23,2023,2
1130,1975,30538525118,ALFREDO BRUGNOLI E HIJOS S.C.C,2,2,305,2023-10-23,2023,2
1131,2243,30538525118,ALFREDO BRUGNOLI E HIJOS S.C.C,19,1,240,2022-09-01,2022,1
1132,2243,30538525118,ALFREDO BRUGNOLI E HIJOS S.C.C,19,2,240,2022-09-01,2022,1
1133,2243,30538525118,ALFREDO BRUGNOLI E HIJOS S.C.C,2,1,195,2022-05-09,2022,1
