Company ID (Seller),Company Name,Address,City,Province,Region,Latitude,Longitude
2687,GALLIANO CLAUDIO DANIEL,DARWING PASSAPONTI 403,MORENO,BUENOS AIRES,PAMPEANA,-34.63308,-58.79108
1655,GALLINAL HNOS,RUTA PROVINCIAL 80 ACC.JUAN N FERNANDEZ,FERNANDEZ,BUENOS AIRES,PAMPEANA,-38.01511,-59.26035
6774,GALO S.R.L,REPUBLICA DEL LIBANO (S) 48,LA BANDA,SANTIAGO DEL ESTERO,NOA,-27.738566,-64.247164
158,GAMVER GAS SA,AV. GENERAL PAZ 7499,JOSE INGENIEROS,BUENOS AIRES,PAMPEANA,-34.61817,-58.53166
2789,GANP S.A.,GODOY CRUZ 6477,CAPILLA DEL ROSARIO,MENDOZA,CUYO,-32.901885,-68.760231
6570,GARABEROS S.A.,Santa Fé 313,LOMAS DE ZAMORA,BUENOS AIRES,PAMPEANA,-34.753941,-58.420525
3613,GARAGE Y EST.DE SERV.EL PROGRESO S.A.,AV. OLIVERA 1136,CAPITAL FEDERAL,CAPITAL FEDERAL,PAMPEANA,-34.65122,-58.48211
1644,GARAJE DON ANTONIO SRL,YERBAL 3105,LANUS,BUENOS AIRES,PAMPEANA,-34.706023,-58.415852
4793,GARAY HNOS. S.R.L.,AV. BELGRANO (S) N° 2710,SANTIAGO DEL ESTERO,SANTIAGO DEL ESTERO,NOA,-27.80937,-64.248281
4791,GARCIA CARMONA HERMANOS   S.A.,AV.BATALLA DE CEPEDA Y CALLE 125,GUALEGUAY,ENTRE RIOS,CENTRO,-33.14896,-59.30056
3047,GARCIA EDUARDO ALFREDO,ISIDORO BOUSQUETS 399 - LA COLONIA,JUNIN,MENDOZA,CUYO,-33.099372,-68.478646
6126,"GARCIA LILIAN BEATRIZ, GARCIA ANA MARIA, GAUTO ARGUELLO FULVIA LIDUVINA S.H.",Teniente del castillo 350,RIO TURBIO,SANTA CRUZ,PATAGONIA,-51.53624,-72.33384
2189,GARCIA SA,FASOLA 810,HAEDO,BUENOS AIRES,PAMPEANA,-34.63663,-58.59198
9407,GNC DEVOTO S.R.L.,Coronel Ramon Lista 5034,CAPITAL FEDERAL,CAPITAL FEDERAL,PAMPEANA,-34.611572,-58.520771
9002,KALPA GROUP S.A.,AV RIVADAVIA 3084,CAPITAL FEDERAL,CAPITAL FEDERAL,PAMPEANA,-34.610616,-58.410126
10264,NAFPUR XXI SA,ZELARRAYAN 5530,CAPITAL FEDERAL,CAPITAL FEDERAL,PAMPEANA,-34.67305,-58.47792
9651,NUVICO S.A.,Av. Juan B. Justo 4631,CAPITAL FEDERAL,CAPITAL FEDERAL,PAMPEANA,-34.60896,-58.46511
8210,GARDELANA SA,DIAGONAL 74 N 2154,LA PLATA,BUENOS AIRES,PAMPEANA,-34.927754,-57.953964
2805,GARGIULO ANTONIO BARTOLOME,CALLE 7 ESQ. 99 0,LA PLATA,BUENOS AIRES,PAMPEANA,-34.950468,-57.903292
6165,GARHER S.A.,AV. COLON 698,SAN MIGUEL DE TUCUMAN,TUCUMAN,CUYO,-26.834384,-65.23434
7582,GARIN COMBUSTIBLES SA,Panamericana KM 40.8,GARIN,BUENOS AIRES,PAMPEANA,-34.40912,-58.73039
3924,GARIN GAS S.A.,PANAMERICANA KM.39 Y BELGRANO,GARIN,BUENOS AIRES,PAMPEANA,-34.41756,-58.72458
6318,GAR S.A.,AVDA RIVADAVIA Y MUÑECAS,ALDERETES,TUCUMAN,CUYO,-26.81619,-65.14284
5467,GAR S.A.,Moreno Jose Augusto 935,S.M. DE TUCUMAN,TUCUMAN,CUYO,-26.82316,-65.17045
6180,GASALE S.R.L.,Av. DON BOSCO 1310,RAMOS MEJIA,BUENOS AIRES,PAMPEANA,-34.648702,-58.579041
2519,GAS AUTO S.R.L.,D-101 (RUTA 8) Nº 6585 ESQ.RIVADAVIA,LOMA HERMOSA,BUENOS AIRES,PAMPEANA,-34.56223,-58.59218
3231,GAS AUTO S.R.L.,RUTA PANAMERICANA Nº 2478/80/92 ESQ.G.CRUZ,BOULOGNE,BUENOS AIRES,PAMPEANA,-34.499072,-58.552276
1420,GAS AUTO TIFERNO SA,Av.Ovidio Lagos 3947,ROSARIO,SANTA FE,CENTRO,-32.97903,-60.67006
9323,"PAN AMERICAN ENERGY LLC, SUCURSAL ARGENTINA",Autopista Gral. Paz 11200 (esq. Humaitá),CAPITAL FEDERAL,CAPITAL FEDERAL,PAMPEANA,-34.64653,-58.52882
944,GASBUR SA,ESPORA 2691,BURZACO,BUENOS AIRES,PAMPEANA,-34.82258,-58.38901
8186,GASCOM S.A.,Presbistero Daniel Segundo 1940,VILLA CONSTITUCION,SANTA FE,CENTRO,-33.2377,-60.3303
4786,GASFE SA,AV.BROWN Y AV.SANTA FE,VENADO TUERTO,SANTA FE,CENTRO,-33.736548,-61.963219
4785,GASFE SA,RUTA 8 Y ALBERDI,VENADO TUERTO,SANTA FE,CENTRO,-33.75874,-61.97159
5634,GAS FE S.R.L,HIPOLITO YRIGOYEN 5731,JOSE C. PAZ,BUENOS AIRES,PAMPEANA,-34.537374,-58.792989
627,GAS & GAS S.A.,AV. SAN JUAN 1401,CAPITAL FEDERAL,CAPITAL FEDERAL,PAMPEANA,-34.622171,-58.385952
1519,GAS IMPULSO  S.A.,RUTA 25 NRO. 619,PILAR,BUENOS AIRES,PAMPEANA,-34.44688,-58.90315
1374,GASING S.A.,SARMIENTO 3412,CAPITAL FEDERAL,CAPITAL FEDERAL,PAMPEANA,-34.606223,-58.413961
2162,GASKO SA,AVDA CONSTITUYENTES 1604,SAN MARTIN,BUENOS AIRES,PAMPEANA,-34.56584,-58.51333
2160,GASKO SA,AV SAN MARTÍN 5095 -,FLORIDA,BUENOS AIRES,PAMPEANA,-34.54487,-58.52652
1582,GAS LANÚS S.A.,25 DE MAYO 883,LANUS,BUENOS AIRES,PAMPEANA,-34.70557,-58.40525
7985,GAS LH SA,66 Nº 2390,LA PLATA,BUENOS AIRES,PAMPEANA,-34.960279,-57.972183
3504,GAS LONGCHAMPS S.A.,HIPOLITO YRIGOYEN 19388,LONGCHAMPS,BUENOS AIRES,PAMPEANA,-34.87312,-58.38911
8125,GASMER SA,Alsina Nº 820,BANFIELD,BUENOS AIRES,PAMPEANA,-34.74599,-58.39331
7065,GASNAT SA,BOULOGNE SUR MER 2020,LAS HERAS,MENDOZA,CUYO,-32.851207,-68.860129
4600,GAS NATURAL COMPRIMIDO VILLA MARIA S.A.,AV. CARRANZA Y LIMA,VILLA NUEVA,CORDOBA,CENTRO,-32.42451,-63.24386
4598,GAS NATURAL COMPRIMIDO VILLA MARIA S.A.,RUTA NAC. 158 E INT. MACIEL,VILLA MARIA,CORDOBA,CENTRO,-32.39012,-63.24174
4603,GAS NATURAL COMPRIMIDO VILLA MARIA S.A.,RUTA NAC. 158 Y RUTA 2,VILLA NUEVA,CORDOBA,CENTRO,-32.427173,-63.312793
6200,GAS NATURAL COMPRIMIDO VILLA MARIA SA,RUTA NAC. 9 KM 552,VILLA MARIA,CORDOBA,CENTRO,-32.434925,-63.180742
4595,GAS NATURAL COMPRIMIDO VILLA MARIA S.A.,RUTA NAC. 9 KM. 554,VILLA MARIA,CORDOBA,CENTRO,-32.42678,-63.19923
3233,GASOIL SRL,AV. HIPOLITO YRIGOYEN 5450,REMEDIOS DE ESCALADA,BUENOS AIRES,PAMPEANA,-34.71792,-58.3937
8289,GASOLEO S.A.,Av. Juan B. Alberdi 7500,CAPITAL FEDERAL,CAPITAL FEDERAL,PAMPEANA,-34.66209,-58.51717
4513,GASOLEO SA,"ruta 5 ruta 5 km 126,500",SUIPACHA,BUENOS AIRES,PAMPEANA,-34.78095,-59.67784
9329,"PAN AMERICAN ENERGY LLC, SUCURSAL ARGENTINA",Av. Cabildo 685/89/90/95 (esq. Olleros),CAPITAL FEDERAL,CAPITAL FEDERAL,PAMPEANA,-34.57031,-58.443728
9313,"PAN AMERICAN ENERGY LLC, SUCURSAL ARGENTINA",Av. Congreso 4801 (esq. Galvan),CAPITAL FEDERAL,CAPITAL FEDERAL,PAMPEANA,-34.567834,-58.486913
5567,GASOLITE SRL,RUTA 3 KM 110.700,SAN MIGUEL DEL MONTE,BUENOS AIRES,PAMPEANA,-35.438474,-58.81582
8896,GAS ONE SRL,Av. Colos S 1580,SELVA,SANTIAGO DEL ESTERO,NOA,-27.805882,-64.259899
1011,GASPAR BERNARDI E HIJOS S.A.,AV. MARIANO CASTEX 1857,CANNING,BUENOS AIRES,PAMPEANA,-34.86692,-58.5027
6404,GASPAR BRANDEMANN S.R.L.,DIAGONAL 9 DE JULIO 1275,EDUARDO CASTEX,LA PAMPA,PATAGONIA,-35.91377,-64.30202
1569,GASPARQUE  S.A.,AV. DR. RICARDO BALBIN 5041,CAPITAL FEDERAL,CAPITAL FEDERAL,PAMPEANA,-34.55076,-58.49933
8726,GASPIC SA,CALLE 9 Nº 660,COLON,BUENOS AIRES,PAMPEANA,-33.90105,-61.10983
7111,GASTAB S.A.,ALSINA 375,AVELLANEDA,BUENOS AIRES,PAMPEANA,-34.665823,-58.368924
1318,GASTAB S.A.,AV. CROVARA 1801,LA TABLADA,BUENOS AIRES,PAMPEANA,-34.68396,-58.51733
5777,GASTECMOR S.A.,AVENIDA INTENDENTE BLANCO Y RUTA 51,ARRECIFES,BUENOS AIRES,PAMPEANA,-34.062579,-60.094228
4876,GAS TRES DE FEBRERO S.A.,AV. DIAZ VELEZ 1686,CIUDADELA,BUENOS AIRES,PAMPEANA,-34.65397,-58.52932
9293,"PAN AMERICAN ENERGY LLC, SUCURSAL ARGENTINA",Av.Cordoba 5657 (esq. Bonpland),CAPITAL FEDERAL,CAPITAL FEDERAL,PAMPEANA,-34.586741,-58.441015
9282,"PAN AMERICAN ENERGY LLC, SUCURSAL ARGENTINA",Av. Cruz 1501 (esq. Centenera),CAPITAL FEDERAL,CAPITAL FEDERAL,PAMPEANA,-34.64796,-58.42886
782,GASYDIN S.A.,AV. INDEPENDENCIA 853,CAPITAL FEDERAL,CAPITAL FEDERAL,PAMPEANA,-34.617357,-58.378189
2380,GAS Y GAS S.A,THAMES 448,CAPITAL FEDERAL,CAPITAL FEDERAL,PAMPEANA,-34.595876,-58.444193
4946,GATTI OMAR ERIC,"Ruta provincial Nª1 Km 2,8",SANTA FE,SANTA FE,CENTRO,-31.625743,-60.604532
3293,GAVIOT MAURICIO Y JESSER HUGO,RUTA ACCESO KM.1,GRAL. SAN MARTIN,LA PAMPA,PATAGONIA,-37.97303,-63.59715
9267,"PAN AMERICAN ENERGY LLC, SUCURSAL ARGENTINA",AV. F. Beiró 5501 esq. Moliere,CAPITAL FEDERAL,CAPITAL FEDERAL,PAMPEANA,-34.615767,-58.527724
7440,GCV S.A.,AV. HIPOLITO YRIGOYEN 7520,BANFIELD,BUENOS AIRES,PAMPEANA,-34.742702,-58.398772
9261,"PAN AMERICAN ENERGY LLC, SUCURSAL ARGENTINA",Av. Gral. Paz 525 (esq. Cuevas),CAPITAL FEDERAL,CAPITAL FEDERAL,PAMPEANA,-34.64493,-58.52956
7164,GEMINIS GAS SRL,AVENIDA PALACIOS Nº 1206,ORAN,SALTA,NOA,-23.151737,-64.326711
3292,GEMINIS SA,AV. PARAGUAY 2250,SALTA,SALTA,NOA,-24.81553,-65.42439
3297,GEMINIS SA,SAN MARTIN ESQ. TENIENTE IBAÑEZ,GRAL. GUEMES,SALTA,NOA,-24.67493,-65.05001
3295,GEMINIS SA,Talavera 8,SALTA,SALTA,NOA,-24.797719,-65.397796
9324,"PAN AMERICAN ENERGY LLC, SUCURSAL ARGENTINA",Av. Juan de Garay 1302 (esq. Santiago del Estero),CAPITAL FEDERAL,CAPITAL FEDERAL,PAMPEANA,-34.62715,-58.38458
9294,"PAN AMERICAN ENERGY LLC, SUCURSAL ARGENTINA",Av. Jujuy 164/196 (esq. Alsina),CAPITAL FEDERAL,CAPITAL FEDERAL,PAMPEANA,-34.61214,-58.40535
9309,"PAN AMERICAN ENERGY LLC, SUCURSAL ARGENTINA",Av. La Plata 575 (esq. Alberdi),CAPITAL FEDERAL,CAPITAL FEDERAL,PAMPEANA,-34.621937,-58.428066
9271,"PAN AMERICAN ENERGY LLC, SUCURSAL ARGENTINA",Av. Libertador 2587 (esq. J. Salguero),CAPITAL FEDERAL,CAPITAL FEDERAL,PAMPEANA,-34.578666,-58.406559
6198,GENEMAX SRL,GRAL MADARIAGA 1305 ESQ CNEL PRINGLES,LANUS,BUENOS AIRES,PAMPEANA,-34.70967,-58.375366
6890,GENEPLUS SRL,AV. EVA PERON 3302,TEMPERLEY,BUENOS AIRES,PAMPEANA,-34.759614,-58.358511
6744,GENERACION CARO S.A.,RUTA 188 Y CALLE 22,BOWEN,MENDOZA,CUYO,-34.97766,-67.4899
1281,GENERAL MITRE S.R.L.,ROSARIODE SANTA FE Nº 596,CORDOBA,CORDOBA,CENTRO,-31.41836,-64.17629
2227,GENERAL PERIN S A,AV. DIAZ VELEZ 1290,CIUDADELA,BUENOS AIRES,PAMPEANA,-34.651436,-58.533032
9268,"PAN AMERICAN ENERGY LLC, SUCURSAL ARGENTINA",Av. Libertador 7112 (esq. M. Pedraza),CAPITAL FEDERAL,CAPITAL FEDERAL,PAMPEANA,-34.547108,-58.457442
9283,"PAN AMERICAN ENERGY LLC, SUCURSAL ARGENTINA",Av Los Incas 3550,CAPITAL FEDERAL,CAPITAL FEDERAL,PAMPEANA,-34.575093,-58.46287
2704,GENIAL S.A.,AV. FALUCHO 1168,SAN JORGE,SANTA FE,CENTRO,-31.899083,-61.845862
7846,GEN S.R.L,AV.SAN MARTIN 560,CATRIEL,RIO NEGRO,PATAGONIA,-37.88309,-67.80005
7845,GEN S.R.L,RUTA NACIONAL 151 KM 126,CATRIEL,RIO NEGRO,PATAGONIA,-37.90167,-67.86101
7727,GEOGAS SRL,AV.ROQUE SAENZ PEÑA N°890,SAN MIGUEL DE TUCUMAN,TUCUMAN,CUYO,-26.844789,-65.19991
3158,GEOGAS S.R.L.,Jujuy 2450,SAN MIGUEL DE TUCUMAN,TUCUMAN,CUYO,-26.861957,-65.219441
9269,"PAN AMERICAN ENERGY LLC, SUCURSAL ARGENTINA",Av. Monroe 3078 (esq. Balbin),CAPITAL FEDERAL,CAPITAL FEDERAL,PAMPEANA,-34.562204,-58.466072
9277,"PAN AMERICAN ENERGY LLC, SUCURSAL ARGENTINA",Av. Mosconi 2500 (esq. J.G. de Artigas),CAPITAL FEDERAL,CAPITAL FEDERAL,PAMPEANA,-34.583515,-58.4973
5748,GERK & CIA SA,EJERCITO DE LOS ANDES Y TREGEA,LA CONSULTA,MENDOZA,CUYO,-33.7341,-69.12364
5745,GERK & CIA SA,RUTA N° 40 Y CALLE LA ARGENTINA 1,TUNUYAN,MENDOZA,CUYO,-33.59083,-69.01605
5747,GERK & CIA SA,RUTA NACIONAL 40 KM 104,EUGENIO BUSTOS,MENDOZA,CUYO,-31.42448,-64.49503
3361,GERVASONI MARCELO C. Y ROJAS JOSE ALFONSO S.H.,CALLE COLECTORA 1038,EL TREBOL,SANTA FE,CENTRO,-32.197683,-61.71226
6849,GESAL S.A.,AV CIRCUNVALACION 795,ALEJANDRO ROCA,CORDOBA,CENTRO,-33.34641,-63.72415
7603,GESAL S.A.,Ruta Provincial Nº 5 Y Av. Ojo de Agua Km. 79,VILLA GRAL. BELGRANO,CORDOBA,CENTRO,-31.980632,-64.551513
769,GESA S.A.,BV PELLEGRINI 2471,SANTA FE,SANTA FE,CENTRO,-31.636026,-60.702021
759,GESA S.A.,ESTANISLAO ZEBALLOS 3551,SANTA FE,SANTA FE,CENTRO,-31.602882,-60.707263
292,GESE INVERSIONES S.A.,RUTA NACIONAL N° 12 Y CALLE GUALEGUAY,NOGOYA,ENTRE RIOS,CENTRO,-32.37796,-59.79407
7827,GESELL AUTOGAS S.A.,Boulevard Silvio Gesell Nº 602,VILLA GESELL,BUENOS AIRES,PAMPEANA,-37.25271,-56.978203
7554,GESTION A&F S.A.,520 2335,LA PLATA,BUENOS AIRES,PAMPEANA,-34.900806,-57.994464
4516,GHIOLDI HNOS.S.A.DE T.C.I.Y F.,AV.AMANCIO ALCORTA Y LOS PATOS,CAPITAL FEDERAL,CAPITAL FEDERAL,PAMPEANA,-34.63701,-58.38675
8146,GIANELLO GNC SH,AVENIDA LAFINUR 1335,SAN LUIS,SAN LUIS,CUYO,-33.294637,-66.348678
6370,GIANELLO GNC SH,LAVALLE 570,SAN LUIS,SAN LUIS,CUYO,-33.298795,-66.332933
4810,"GIANESE BRUNO, GRACIELA Y MARCELO S.H.",KENNEDY Y MORENO,EL PALOMAR,BUENOS AIRES,PAMPEANA,-34.605377,-58.586054
4803,GIANESE EDUARDO DANIEL,SANTA ROSA 1885,CASTELAR,BUENOS AIRES,PAMPEANA,-34.638952,-58.655487
8749,GILBAR COMBUSTIBLES S.A.,AV. HIPOLITO YRIGOYEN 29213,SAN VICENTE,BUENOS AIRES,PAMPEANA,-34.972752,-58.381939
5850,"GIMENEZ, LISANDRO Y GIMENEZ ALFONSO S.H.",PRESIDENTE PERÓN Y 1° DE MAYO,SANTA ELENA,ENTRE RIOS,CENTRO,-30.94683,-59.78889
5849,"GIMENEZ, LISANDRO Y GIMENEZ, ALFONSO S.H.",RUTA NACIONAL 12 KM 565,SANTA ELENA,ENTRE RIOS,CENTRO,-30.98681,-59.6596
3996,GIORGI SARTOR Y CIA SRL,Br Pellegrini 3399,SANTA FE,SANTA FE,CENTRO,-31.63366,-60.7136
4247,GLADYS TERESITA SALIM DE JALAF,SAN MARTIN Y PTE. VICTORINO DE LA PLAZA,FRIAS,SANTIAGO DEL ESTERO,NOA,-28.629495,-65.128767
7125,GLC GAS S.A.,13 1398,LA PLATA,BUENOS AIRES,PAMPEANA,-34.93582,-57.935577
8209,GLOBAL MAMAGMENT S.A,AV.FONDO DE LA LEGUA 1381 Y COLECTORA,MARTINEZ,BUENOS AIRES,PAMPEANA,-34.50281,-58.53977
7910,GLOBAL OIL SRL,ANTARTIDA ARGENTINA 1215,NEUQUEN,NEUQUEN,PATAGONIA,-38.94717,-68.07576
9310,"PAN AMERICAN ENERGY LLC, SUCURSAL ARGENTINA",Av. Rivadavia 3199 (esq. Anchorena),CAPITAL FEDERAL,CAPITAL FEDERAL,PAMPEANA,-34.61029,-58.41152
7586,GLOBAL OIL S.R.L,CHOS MALAL Y ACCESO PRINCIPAL 350,SAN PATRICIO DEL CHAÑAR,NEUQUEN,PATAGONIA,-38.626962,-68.300412
9314,"PAN AMERICAN ENERGY LLC, SUCURSAL ARGENTINA",Av. Rivadavia 8201/31 (esq. Joaquin V. Gonzalez),CAPITAL FEDERAL,CAPITAL FEDERAL,PAMPEANA,-34.63288,-58.47931
8208,GLOBAL OIL SRL,EXPEDICIONARIOS DEL DESIERTO Y PARAGUAY 0,CENTENARIO,NEUQUEN,PATAGONIA,-38.836064,-68.127548
7782,GLOBAL OIL SRL,INTENDENTE TANUZ Y Nº1,AÑELO,NEUQUEN,PATAGONIA,-38.35212,-68.78738
9260,"PAN AMERICAN ENERGY LLC, SUCURSAL ARGENTINA",Emilio Castro 6512 (esq. Cafayate),CAPITAL FEDERAL,CAPITAL FEDERAL,PAMPEANA,-34.650873,-58.512705
9280,"PAN AMERICAN ENERGY LLC, SUCURSAL ARGENTINA",Gaona 2399 (esq Trelles),CAPITAL FEDERAL,CAPITAL FEDERAL,PAMPEANA,-34.61422,-58.46062
9305,"PAN AMERICAN ENERGY LLC, SUCURSAL ARGENTINA",J. B. Justo 8005 (esq. Lope De Vega),CAPITAL FEDERAL,CAPITAL FEDERAL,PAMPEANA,-34.63214,-58.5015
7909,GLOBAL OIL SRL,PERTICONE 2445,NEUQUEN,NEUQUEN,PATAGONIA,-38.95226,-68.02422
7585,GLOBAL OIL S.R.L,RUTA NACIONAL 151 KM 31,BARDA DEL MEDIO,RIO NEGRO,PATAGONIA,-38.71093,-68.16626
9328,"PAN AMERICAN ENERGY LLC, SUCURSAL ARGENTINA",Las Heras 2499 (esq. Galileo),CAPITAL FEDERAL,CAPITAL FEDERAL,PAMPEANA,-34.585982,-58.398697
9296,"PAN AMERICAN ENERGY LLC, SUCURSAL ARGENTINA",San Martín 1521 (esq. Luis Viale),CAPITAL FEDERAL,CAPITAL FEDERAL,PAMPEANA,-34.606209,-58.450831
7623,GMS PETROFIN S.A.,Bernardo de Irigoyen y Juan de Garay 135,CERES,SANTA FE,CENTRO,-29.87982,-61.94607
2569,GNC 197 S.R.L.,H.YRIGOYEN 2642,EL TALAR,BUENOS AIRES,PAMPEANA,-34.47505,-58.661473
7126,GNC ACRUX SRL,AV SUAREZ 248,CHIVILCOY,BUENOS AIRES,PAMPEANA,-34.887318,-60.008406
2126,GNC AGRONOMIA SA,FRANCISCO BEIRÓ 2801,CAPITAL FEDERAL,CAPITAL FEDERAL,PAMPEANA,-34.59424,-58.49331
2133,GNC AGUERO S.A.,AGUERO 1215,AVELLANEDA,BUENOS AIRES,PAMPEANA,-34.678802,-58.368274
6018,GNC ALBERDI SA,AV. CÁRCAMO 737,VILLA CARLOS PAZ,CORDOBA,CENTRO,-31.43515,-64.49996
5939,GNC ALBERDI SA,AV. PTE PERON (E) 15,RIO CUARTO,CORDOBA,CENTRO,-33.135237,-64.352292
9311,"PAN AMERICAN ENERGY LLC, SUCURSAL ARGENTINA",Triunvirato 5878 (esq. Av. Crisólogo Larralde),CAPITAL FEDERAL,CAPITAL FEDERAL,PAMPEANA,-34.563836,-58.496603
2707,GNC BALCARCE S.R.L.,AV. GONZALES CHAVES Y CALLE 3,BALCARCE,BUENOS AIRES,PAMPEANA,-37.84097,-58.24857
1740,GNC BARILOCHE S.A.,BESCHTEDT 1620,SAN CARLOS DE BARILOCHE,RIO NEGRO,PATAGONIA,-41.148088,-71.305046
10120,PERFORMANCE FUELS SRL,AV BEIRO 4610,CAPITAL FEDERAL,CAPITAL FEDERAL,PAMPEANA,-34.60842,-58.515555
1199,GNC BURZACO S.R.L.,AV ESPORA 4991,BURZACO,BUENOS AIRES,PAMPEANA,-34.84501,-58.37737
3134,G.N.C. CAFER S.A.,RUTA 3 KM. 596,CNEL. DORREGO,BUENOS AIRES,PAMPEANA,-38.745403,-61.305948
3530,GNC CALAMUCHITA SRL,HIPOLITO IRIGOYEN 599,SANTA ROSA DE CALAMUCHITA,CORDOBA,CENTRO,-32.07169,-64.52837
1714,GNC CAMAROTTI S.A.,Colón 1390,CASILDA,SANTA FE,CENTRO,-33.04946,-61.15117
6202,GNC CAMPANA S.R.L.,Bvrd Gral Lavalle 876,CAMPANA,BUENOS AIRES,PAMPEANA,-34.172607,-58.971928
3150,G.N.C. CARLOS PAZ S.R.L.,AV.SAN MARTIN ESQ.GOB.ORTIZ HERRERA,VILLA CARLOS PAZ,CORDOBA,CENTRO,-31.403914,-64.472808
3423,G.N.C.CENTRO S.R.L.,Entre Rios 1126,CONCORDIA,ENTRE RIOS,CENTRO,-31.38851,-58.01696
3420,G.N.C.CENTRO S.R.L.,SAN LORENZO -O- 302,CONCORDIA,ENTRE RIOS,CENTRO,-31.38454,-58.02131
7070,GNC CERRITO,PIO COLLIVADINO 26,TEMPERLEY,BUENOS AIRES,PAMPEANA,-34.752318,-58.368684
598,G.N.C. CHAVES S.A.,Reconquista N° 1085,ADOLFO GONZALEZ CHAVEZ,BUENOS AIRES,PAMPEANA,-38.020616,-60.110066
6495,GNC CICALV SRL,BLAS PARERA 1276,CASTELAR,BUENOS AIRES,PAMPEANA,-34.67344,-58.66408
7658,GNC CICALV S.R.L.,RIVADAVIA 23190,ITUZAINGO,BUENOS AIRES,PAMPEANA,-34.66447,-58.68704
741,GNCCORDOBASA,JUAN B JUSTO 2600,CORDOBA,CORDOBA,CENTRO,-31.395183,-64.17608
1545,GNC CRUCESITA S.A.,AV. MITRE 1600,AVELLANEDA,BUENOS AIRES,PAMPEANA,-34.666603,-58.356765
6503,GNC DE LA COSTA S.R.L.,ALBERDI 190,SAN NICOLAS,BUENOS AIRES,PAMPEANA,-33.32723,-60.22303
8673,GNC DE LA COSTA SRL,URQUIZA 252,SAN NICOLAS,BUENOS AIRES,PAMPEANA,-33.32725,-60.22373
5047,GNC DE LA VILLA SRL,AV. RAMON J. CÁRCANO 150,CARLOS PAZ,CORDOBA,CENTRO,-31.42448,-64.49503
7192,G.N.C. DE LA VILLA S.R.L.,RUTA 20 KM 18 ACC. A MALAGUEÑO,MALAGUEÑO,CORDOBA,CENTRO,-31.44116,-64.34604
2909,GNC DEL BOSQUE SA,avda 12 de octubre 3401,QUILMES,BUENOS AIRES,PAMPEANA,-34.744505,-58.293914
7123,GNC DEL CARMEN S.A,ruta3 km 67.200,CAÑUELAS,BUENOS AIRES,PAMPEANA,-35.061202,-58.735656
6296,G N C DEL NORTE S A,AV. IGNACIO DE LA ROZA OESTE 580,RIVADAVIA,SAN JUAN,CUYO,-31.539063,-68.567467
5352,G N C DEL NORTE S A,CIPOLLETTI NORTE 1012,RIVADAVIA,SAN JUAN,CUYO,-31.517141,-68.567585
2464,GNC DEL OESTE SRL,AV. RATTI 2087,ITUZAINGO,BUENOS AIRES,PAMPEANA,-34.64623,-58.68874
2401,GNC DEL OESTE SRL,AV. RATTI  880,ITUZAINGO,BUENOS AIRES,PAMPEANA,-34.654574,-58.67903
6877,GNC DEL SUDESTE S.A.,JUJUY 2210,MAR DEL PLATA,BUENOS AIRES,PAMPEANA,-37.999588,-57.558296
6411,GNC DEL TAFI S.R.L.,TUCUMAN NO. 181,TAFI VIEJO,TUCUMAN,CUYO,-26.741412,-65.259063
7056,GNC DEL VISO SA,AVDA. A.U. ILLIA KM 44.3 ESQ. GRAL. VIAMONTE,DEL VISO,BUENOS AIRES,PAMPEANA,-34.455634,-58.816384
432,GNC DE MORON SA,HIPOLITO IRIGOYEN 988,MORON,BUENOS AIRES,PAMPEANA,-34.66067,-58.62273
7618,GNC DON PEDRO S.A.,JUAN ISIDRO MAZA Y LATERAL ECCESO ESTE SIN NUMERO,FRAY LUIS BELTRAN,MENDOZA,CUYO,-32.99038,-68.667369
3700,GNC EL ABROJAL S.A.,AV. SAVIO 520,SAN NICOLAS,BUENOS AIRES,PAMPEANA,-33.344438,-60.210062
6870,GNC EL TALAR S.A.,AV. HIPOLITO IRIGOYEN 1631/45,EL TALAR DE PACHECO,BUENOS AIRES,PAMPEANA,-34.466053,-58.645369
1522,GNC ESCOBAR S.A.,RUTA 25 NRO. 1771,ESCOBAR,BUENOS AIRES,PAMPEANA,-34.35843,-58.79992
6728,GNC EXPRESS S.C.,GODOY 1107,NEUQUEN,NEUQUEN,PATAGONIA,-38.942692,-68.117206
3254,GNC FERRARI SRL,AV.CALLE REAL 494,MERLO,BUENOS AIRES,PAMPEANA,-34.675844,-58.716534
1696,GNC FERRARI SRL,RICARDO BALBIN 7520,AGUSTIN FERRARI,BUENOS AIRES,PAMPEANA,-34.704394,-58.777589
8110,GNC FULL S.A.,AV. DICKINSON 892,LAS ROSAS,SANTA FE,CENTRO,-32.473738,-61.588026
6158,GNC GERLI S.R.L.,HIPOLITO IRIGOYEN 2298,GERLI,BUENOS AIRES,PAMPEANA,-34.684504,-58.385979
3110,G.N.C. GESELL SRL,AV. INTERMEDANOS 77,PINAMAR,BUENOS AIRES,PAMPEANA,-37.1077,-56.87666
3444,G.N.C. GESELL SRL,AV SAN BERNARDO 786,SAN BERNARDO,BUENOS AIRES,PAMPEANA,-36.68674,-56.68542
5980,G.N.C. GESELL SRL,BOULEVARD S. GESELL 1090,VILLA GESELL,BUENOS AIRES,PAMPEANA,-37.2582,-56.98248
7373,GNC GODOY CRUZ S.A.,PASO DE LOS ANDES 1709,GODOY CRUZ,MENDOZA,CUYO,-32.90833,-68.86042
